frame_index,hand_index,fingertip_id,x,y
10,0,16,743.3785167336464,97.19121605157852
10,0,20,785.6092429161072,134.2343807220459
10,1,4,517.7324888110161,273.9870995283127
10,1,8,464.88939568400383,177.54662036895752
10,1,12,436.07625111937523,162.0952069759369
10,1,16,399.99043613672256,171.2450012564659
10,1,20,355.39412409067154,208.46329927444458
11,0,4,609.9627509713173,239.50126767158508
11,0,8,683.2722273468971,110.7464537024498
11,0,12,704.6514457464218,90.87584912776947
11,0,16,743.3401742577553,96.76353186368942
11,0,20,785.2655538916588,134.02380347251892
11,1,4,518.250167965889,274.13329780101776
11,1,8,465.11097952723503,177.4433135986328
11,1,12,436.67345747351646,161.93236112594604
11,1,16,399.2642976343632,171.06079310178757
11,1,20,355.8400782942772,208.59529078006744
12,0,4,609.9125379323959,240.09653329849243
12,0,8,683.1006893515587,111.23529374599457
12,0,12,704.5523571968079,90.99622070789337
12,0,16,743.3006057143211,97.15646058320999
12,0,20,784.9876266717911,134.1851994395256
12,1,4,518.0816394090652,275.32019913196564
12,1,8,465.6223054230213,177.9077559709549
12,1,12,436.7214970290661,162.1450662612915
12,1,16,399.26633179187775,171.69145047664642
12,1,20,355.147907435894,208.8136911392212
13,0,4,610.3969460725784,240.0137960910797
13,0,8,682.9071378707886,111.61645650863647
13,0,12,704.9201774597168,90.87388813495636
13,0,16,743.813324868679,97.40972071886063
13,0,20,784.9712419509888,134.20829325914383
13,1,4,520.3363218903542,276.24693512916565
13,1,8,465.4356923699379,178.40351164340973
13,1,12,436.91142603755,163.14586102962494
13,1,16,398.98670479655266,171.8771606683731
13,1,20,355.90845942497253,208.8131695985794
14,0,4,610.2293649315834,240.24552702903748
14,0,8,683.3657428622246,111.0256239771843
14,0,12,704.9330511689186,91.11659228801727
14,0,16,743.5511136054993,97.67156541347504
14,0,20,784.410594701767,134.8685011267662
14,1,4,520.1769888401031,275.9930282831192
14,1,8,465.81646993756294,177.93783843517303
14,1,12,436.5598511695862,162.90764212608337
14,1,16,399.5418068766594,172.25155383348465
14,1,20,355.66288366913795,209.04805064201355
15,0,4,610.5090755224228,239.67610895633698
15,0,8,683.2455325126648,111.60066425800323
15,0,12,705.463715493679,91.82639867067337
15,0,16,743.7142363190651,97.89247959852219
15,0,20,783.9589560031891,134.54620987176895
15,1,4,520.988199710846,275.8429080247879
15,1,8,465.8852133154869,178.49718034267426
15,1,12,436.3263688981533,163.25250566005707
15,1,16,399.6782347559929,172.85059541463852
15,1,20,356.10947877168655,209.08583104610443
16,0,4,611.3986989855766,238.9585316181183
16,0,8,683.7968727946281,113.03370147943497
16,0,12,705.0201576948166,93.78974884748459
16,0,16,744.1568467020988,99.17827546596527
16,0,20,783.5835006833076,134.8776489496231
16,1,4,521.6556820273399,275.65419375896454
16,1,8,465.4487332701683,177.1615982055664
16,1,12,436.5381720662117,162.18974143266678
16,1,16,399.6777053177357,171.55115604400635
16,1,20,356.4564837515354,209.46981012821198
17,0,4,612.0738163590431,240.44383764266968
17,0,8,683.8781276345253,116.11220985651016
17,0,12,704.404504597187,98.11960011720657
17,0,16,742.8355360031128,101.6636461019516
17,0,20,782.8121927380562,138.03033083677292
17,1,4,521.7671427130699,275.570684671402
17,1,8,465.9276519715786,176.16161704063416
17,1,12,436.76075905561447,162.62630224227905
17,1,16,400.29965594410896,172.5450038909912
17,1,20,356.90592110157013,208.949813246727
18,0,4,612.0884734392166,243.54122579097748
18,0,8,683.5795801877975,122.34781235456467
18,0,12,704.7172075510025,102.84945219755173
18,0,16,743.7294507026672,107.22665935754776
18,0,20,782.4153926968575,141.90665036439896
18,1,4,518.9974004030228,273.5040068626404
18,1,8,467.0905491709709,177.34611928462982
18,1,12,436.5919518470764,164.29308354854584
18,1,16,400.3391408920288,174.9307706952095
18,1,20,355.00164315104485,209.67944860458374
19,0,4,611.9761767983437,253.7006914615631
19,0,8,683.5877168178558,130.3440734744072
19,0,12,703.1501260399818,109.53943133354187
19,0,16,744.1637015342712,112.17062473297119
19,0,20,782.3390978574753,147.1267506480217
19,1,4,516.4366468787193,272.60113656520844
19,1,8,467.9071658849716,179.53694462776184
19,1,12,433.6166760325432,167.02307760715485
19,1,16,403.1834504008293,178.07224988937378
19,1,20,351.42459109425545,212.83345520496368
20,0,4,611.9132015109062,264.41499292850494
20,0,8,682.8286138176918,139.6784096956253
20,0,12,702.7740576863289,117.10953116416931
20,0,16,743.9683109521866,120.04482448101044
20,0,20,783.2201388478279,154.02058959007263
20,1,4,514.1544336080551,273.1280595064163
20,1,8,473.7801966071129,181.0149073600769
20,1,12,435.2614177763462,170.113904774189
20,1,16,401.5080012381077,181.5514475107193
20,1,20,350.9066332876682,215.95869362354279
21,0,4,611.7149129509926,272.4203288555145
21,0,8,681.7162361741066,147.03582525253296
21,0,12,702.279506623745,125.7668137550354
21,0,16,743.2580277323723,128.62906008958817
21,0,20,785.6119179725647,159.76781100034714
21,1,4,512.349383533001,273.85567128658295
21,1,8,473.0493488907814,182.41136372089386
21,1,12,429.7773012518883,171.37997597455978
21,1,16,395.8867044746876,184.07764434814453
21,1,20,349.5432461798191,218.13704371452332
22,0,4,613.2491135597229,279.44537699222565
22,0,8,681.1422693729401,155.56268095970154
22,0,12,702.4456387758255,134.26891714334488
22,0,16,743.1733733415604,136.89281940460205
22,0,20,783.2863464951515,168.44929307699203
22,1,4,511.4514562487602,273.65379333496094
22,1,8,473.51586759090424,184.1994971036911
22,1,12,429.539026170969,172.1247985959053
22,1,16,390.924419015646,184.17949080467224
22,1,20,343.56062173843384,223.15249145030975
23,0,4,617.4211984872818,287.4412000179291
23,0,8,680.4561173915863,163.35571855306625
23,0,12,703.7633270025253,142.98735558986664
23,0,16,742.7192267775536,146.41330391168594
23,0,20,781.7358168959618,171.74174785614014
23,1,4,511.0102391242981,274.1304397583008
23,1,8,470.2366942167282,182.98572599887848
23,1,12,429.3894737958908,172.52256721258163
23,1,16,389.88362699747086,185.46112477779388
23,1,20,345.59302374720573,224.90749657154083
24,0,4,621.4509481191635,294.65852975845337
24,0,8,680.7252392172813,171.1325779557228
24,0,12,703.8713324069977,149.64412301778793
24,0,16,742.4725642800331,152.7453288435936
24,0,20,781.4184883236885,177.1895319223404
24,1,4,510.10790914297104,273.53298366069794
24,1,8,468.17695647478104,183.5052639245987
24,1,12,429.35907289385796,172.18609005212784
24,1,16,390.06344094872475,186.02228164672852
24,1,20,345.5069203674793,226.12596154212952
25,0,4,623.9418157935143,301.71211659908295
25,0,8,680.6460464000702,176.7666459083557
25,0,12,705.2779105305672,156.25194907188416
25,0,16,743.4061032533646,160.48294752836227
25,0,20,781.6006150841713,183.11865627765656
25,1,4,511.5293115377426,274.194797873497
25,1,8,468.3384072780609,185.87389290332794
25,1,12,430.7219862937927,172.6868838071823
25,1,16,390.35148322582245,188.27089369297028
25,1,20,345.0769329071045,229.5819193124771
26,0,4,630.4906326532364,302.0007789134979
26,0,8,679.3534925580025,181.95758163928986
26,0,12,703.8496533036232,160.2684274315834
26,0,16,742.3543044924736,163.86150866746902
26,0,20,781.0637646913528,188.06795179843903
26,1,4,515.988909304142,274.90519881248474
26,1,8,470.2551966905594,184.59361493587494
26,1,12,428.9441604912281,174.04853254556656
26,1,16,390.19738882780075,188.94405663013458
26,1,20,345.8767469227314,231.40729069709778
27,0,4,640.6240808963776,301.4763593673706
27,0,8,678.8024309277534,185.330468416214
27,0,12,702.6862823963165,163.55011761188507
27,0,16,742.1245840191841,166.08078926801682
27,0,20,780.5777961015701,191.77483320236206
27,1,4,517.8044924139977,272.2419202327728
27,1,8,469.8802986741066,183.74241888523102
27,1,12,431.3940663635731,173.61114770174026
27,1,16,392.67449110746384,189.04588222503662
27,1,20,346.65772408246994,230.26847541332245
28,0,4,640.0814345479012,301.6832858324051
28,0,8,680.3150081634521,185.3589653968811
28,0,12,703.8274726271629,163.52197527885437
28,0,16,742.6142308115959,165.54379016160965
28,0,20,780.7613161206245,188.67408633232117
28,1,4,518.7398704886436,271.8056619167328
28,1,8,470.3016200661659,183.24651718139648
28,1,12,430.47941997647285,173.85360151529312
28,1,16,392.65888661146164,188.6021763086319
28,1,20,346.2977060675621,231.07104301452637
29,0,4,641.0853052139282,302.9561996459961
29,0,8,680.0025281310081,186.3076686859131
29,0,12,702.8801682591438,164.31941092014313
29,0,16,741.207819879055,165.515199303627
29,0,20,779.9585762619972,191.5175884962082
29,1,4,517.8433364629745,269.8356360197067
29,1,8,469.3586069345474,182.8715294599533
29,1,12,430.0382028520107,173.46552312374115
29,1,16,392.9086700081825,188.32517564296722
29,1,20,346.0879370570183,230.96454441547394
30,0,4,643.2684299349785,301.69163048267365
30,0,8,679.3584525585175,184.9885880947113
30,0,12,704.2124578356743,164.13457691669464
30,0,16,741.3876616954803,164.65093344449997
30,0,20,779.3127173185349,190.5317097902298
30,1,4,517.4025651812553,268.8768357038498
30,1,8,469.4253161549568,183.73278081417084
30,1,12,430.7174164056778,174.02110993862152
30,1,16,392.87643000483513,188.38915824890137
30,1,20,346.1932674050331,231.08923435211182
31,0,4,647.0519071817398,299.8741030693054
31,0,8,679.4840130209923,185.01224517822266
31,0,12,704.1548883914948,163.99980038404465
31,0,16,741.1635142564774,164.60052132606506
31,0,20,778.8517716526985,191.28247797489166
31,1,4,516.7983368039131,267.8297698497772
31,1,8,470.1697063446045,183.3404779434204
31,1,12,430.59416875243187,173.005910217762
31,1,16,393.2956336438656,188.72594833374023
31,1,20,346.70796498656273,231.0508906841278
32,0,4,648.9905986189842,298.61902594566345
32,0,8,679.5715653896332,185.78112125396729
32,0,12,703.525302708149,164.45828676223755
32,0,16,740.9048140048981,164.8767501115799
32,0,20,779.3550166487694,191.21511578559875
32,1,4,515.4185092449188,266.35910868644714
32,1,8,469.86781507730484,183.96054804325104
32,1,12,431.23944252729416,173.80354404449463
32,1,16,393.2484857738018,188.7034386396408
32,1,20,345.34803315997124,230.94403743743896
33,0,4,648.3864817023277,298.28968346118927
33,0,8,680.8480131626129,185.98681688308716
33,0,12,703.8034528493881,164.75820392370224
33,0,16,740.6925371289253,165.00548720359802
33,0,20,779.479016661644,190.90298414230347
33,1,4,514.1332003474236,265.20224809646606
33,1,8,470.6141000986099,183.29756557941437
33,1,12,431.632898747921,172.82666712999344
33,1,16,392.6590259373188,187.95050084590912
33,1,20,344.9167360365391,230.11814653873444
34,0,4,650.0801825523376,297.3851650953293
34,0,8,678.9102134108543,185.78689992427826
34,0,12,703.1671795248985,165.1123195886612
34,0,16,740.9295582771301,166.0713493824005
34,0,20,779.3064197897911,191.98138415813446
34,1,4,512.7475768327713,262.9497766494751
34,1,8,469.81654316186905,183.0181449651718
34,1,12,431.62506863474846,172.67779856920242
34,1,16,392.82696932554245,187.35294044017792
34,1,20,344.77206006646156,229.41546440124512
35,0,4,650.4230913519859,297.83270955085754
35,0,8,681.4364698529243,187.41314709186554
35,0,12,704.2833468317986,165.6297504901886
35,0,16,741.1404976248741,165.73113799095154
35,0,20,779.5465061068535,191.35261476039886
35,1,4,511.779707968235,260.86672246456146
35,1,8,470.4285180568695,181.25990629196167
35,1,12,431.26850590109825,173.57703894376755
35,1,16,392.27498814463615,187.60461509227753
35,1,20,344.4603045284748,229.30988371372223
36,0,4,649.7720494866371,299.2721199989319
36,0,8,680.9544023871422,189.86931145191193
36,0,12,704.6128803491592,166.9659584760666
36,0,16,741.3346621394157,166.90742075443268
36,0,20,779.3784233927727,193.21025907993317
36,1,4,510.27866691350937,258.4171086549759
36,1,8,470.0254762172699,180.55075705051422
36,1,12,431.0534982383251,171.93995416164398
36,1,16,391.9347544014454,185.6713056564331
36,1,20,345.1554012298584,228.14150750637054
37,0,4,647.9275423288345,302.74537205696106
37,0,8,681.9529786705971,194.5124626159668
37,0,12,706.4124688506126,168.23932081460953
37,0,16,742.713263630867,169.06520128250122
37,0,20,780.0732135772705,195.7491397857666
37,1,4,507.4199789762497,253.2162219285965
37,1,8,470.13554364442825,179.23457622528076
37,1,12,430.4720078408718,173.15706312656403
37,1,16,392.55324974656105,186.6347372531891
37,1,20,345.9983505308628,226.29961371421814
38,0,4,644.4765523076057,308.38320553302765
38,0,8,683.9957743883133,199.05987977981567
38,0,12,707.3915952444077,171.970933675766
38,0,16,743.6147019267082,170.9689497947693
38,0,20,781.8161243200302,199.31057393550873
38,1,4,503.779059946537,248.69751036167145
38,1,8,471.82578921318054,179.71802353858948
38,1,12,433.3382472395897,170.30205577611923
38,1,16,396.5544654428959,183.210489153862
38,1,20,346.5628710389137,226.26212537288666
39,0,4,641.3897600769997,311.8565410375595
39,0,8,685.8215004205704,205.47626912593842
39,0,12,708.5251504182816,177.63292491436005
39,0,16,745.4086616635323,175.95416903495789
39,0,20,783.4660211205482,202.02490091323853
39,1,4,499.77934896945953,245.8584100008011
39,1,8,473.40613454580307,178.30381393432617
39,1,12,432.98405304551125,168.45689713954926
39,1,16,395.71313232183456,182.11508691310883
39,1,20,345.7458084821701,224.7566670179367
40,0,4,639.5499342679977,314.36880230903625
40,0,8,684.9164396524429,207.71985352039337
40,0,12,708.3142668008804,181.43489360809326
40,0,16,743.3077949285507,180.35572171211243
40,0,20,783.4418341517448,206.04583323001862
40,1,4,496.3854268193245,240.95964133739471
40,1,8,472.64909356832504,177.18598544597626
40,1,12,434.1585700213909,168.48932653665543
40,1,16,396.6594335436821,181.17153644561768
40,1,20,349.53563898801804,222.12935388088226
41,0,4,638.6772528290749,316.1000460386276
41,0,8,683.1865698099136,207.76203572750092
41,0,12,707.4538460373878,183.8851124048233
41,0,16,741.7791673541069,181.63422644138336
41,0,20,783.9910566806793,208.83676409721375
41,1,4,493.9263254404068,237.79228329658508
41,1,8,470.8373558521271,175.83200335502625
41,1,12,434.95685145258904,167.7312046289444
41,1,16,397.9934786260128,182.51273036003113
41,1,20,349.74512934684753,221.52908146381378
42,0,4,639.9150794744492,317.4264073371887
42,0,8,682.2380951046944,209.6020519733429
42,0,12,707.2121435403824,184.90484952926636
42,0,16,742.1526163816452,182.75943994522095
42,0,20,784.0544778108597,209.6296101808548
42,1,4,494.2316719889641,235.00573337078094
42,1,8,469.26893681287766,174.62836056947708
42,1,12,435.21053597331047,168.08738559484482
42,1,16,396.620060056448,182.31141567230225
42,1,20,349.57715809345245,222.67106771469116
43,0,4,641.267431974411,318.6191916465759
43,0,8,681.3616797327995,208.77793431282043
43,0,12,707.5131988525391,185.5402946472168
43,0,16,741.8385201692581,183.7484896183014
43,0,20,784.1490522027016,209.72071290016174
43,1,4,495.8990681171417,232.69384801387787
43,1,8,468.9468711614609,174.5299980044365
43,1,12,435.6203769147396,168.41955482959747
43,1,16,398.0895298719406,182.60372877120972
43,1,20,349.4340147078037,222.52334654331207
44,0,4,643.1558546423912,319.6928560733795
44,0,8,683.9445582032204,207.74922668933868
44,0,12,707.2867664694786,187.4394953250885
44,0,16,740.3312373161316,184.98324751853943
44,0,20,783.7383195757866,209.3459129333496
44,1,4,497.3822754621506,232.155179977417
44,1,8,469.2912846803665,174.85842257738113
44,1,12,436.31892889738083,169.2405328154564
44,1,16,398.92214119434357,182.1204274892807
44,1,20,350.1351024210453,221.45145535469055
45,0,4,644.3356102705002,317.3218071460724
45,0,8,684.6255272626877,204.72781658172607
45,0,12,707.9287800192833,186.0216349363327
45,0,16,739.6395123004913,184.1580867767334
45,0,20,783.9999178051949,208.67252051830292
45,1,4,499.01472866535187,230.29632568359375
45,1,8,472.28010296821594,175.65142512321472
45,1,12,433.9523120224476,167.89246499538422
45,1,16,397.15331584215164,182.89220333099365
45,1,20,350.4613199830055,222.34823405742645
46,0,4,646.703425347805,314.0032649040222
46,0,8,684.0919649600983,204.88210916519165
46,0,12,707.1877336502075,188.20173740386963
46,0,16,739.7797298431396,185.0472927093506
46,0,20,782.9988893866539,207.35114514827728
46,1,4,500.15675485134125,228.61548364162445
46,1,8,474.1613921523094,175.94567835330963
46,1,12,433.8139893114567,167.43226796388626
46,1,16,396.69677287340164,182.25579857826233
46,1,20,349.4566969573498,222.4643498659134
47,0,4,647.1504384279251,311.8668466806412
47,0,8,685.4436486959457,205.11215031147003
47,0,12,707.9626083374023,187.03371584415436
47,0,16,740.8697038888931,184.13958251476288
47,0,20,783.1185981631279,205.0455391407013
47,1,4,499.5245498418808,227.275750041008
47,1,8,473.91779482364655,176.71086192131042
47,1,12,435.0043894350529,167.01519191265106
47,1,16,398.1402166187763,181.24317526817322
47,1,20,350.1631347835064,221.98275923728943
48,0,4,649.4779047369957,309.5526248216629
48,0,8,685.6271687150002,204.44489121437073
48,0,12,708.089896440506,186.37398779392242
48,0,16,740.5054503679276,183.40867459774017
48,0,20,782.466776072979,204.48379814624786
48,1,4,498.9147484302521,226.45586729049683
48,1,8,473.8069471716881,175.6563276052475
48,1,12,434.12791833281517,167.13962107896805
48,1,16,397.6086884737015,182.22765624523163
48,1,20,350.2388444542885,222.93006479740143
49,0,4,652.5933423638344,307.8487306833267
49,0,8,685.923598408699,204.09143269062042
49,0,12,707.8901588916779,186.40081584453583
49,0,16,740.3880822658539,183.3323210477829
49,0,20,782.3308497667313,204.40158247947693
49,1,4,498.37238073349,225.75418651103973
49,1,8,474.43419218063354,175.83521604537964
49,1,12,433.78865987062454,167.57434606552124
49,1,16,396.7750461399555,182.2996288537979
49,1,20,349.4548299908638,223.4039157629013
50,0,4,656.2488070130348,306.079164147377
50,0,8,685.9296172857285,203.70472073554993
50,0,12,707.7608644962311,185.70147156715393
50,0,16,739.5478358864784,183.57654809951782
50,0,20,782.1787616610527,203.8224220275879
50,1,4,497.97780990600586,227.53775119781494
50,1,8,475.40061205625534,177.04934179782867
50,1,12,434.1532477736473,168.34008246660233
50,1,16,396.99690863490105,182.20095336437225
50,1,20,349.74891901016235,223.44885170459747
51,0,4,656.5650209784508,306.54312670230865
51,0,8,686.116369664669,204.39250767230988
51,0,12,707.4688932299614,186.18600368499756
51,0,16,739.455936551094,184.32917296886444
51,0,20,781.4646330475807,205.26583790779114
51,1,4,496.8443661928177,229.67208325862885
51,1,8,474.9622371792793,176.87629461288452
51,1,12,433.9813753962517,169.13268864154816
51,1,16,397.2228951752186,182.69163966178894
51,1,20,349.80707362294197,223.79932701587677
52,0,4,657.3466947674751,307.07718431949615
52,0,8,685.756853222847,204.5261263847351
52,0,12,707.8214991092682,186.127570271492
52,0,16,740.1704552769661,183.42822194099426
52,0,20,781.6800308227539,204.29598093032837
52,1,4,497.1162188053131,229.95482087135315
52,1,8,474.89580661058426,177.27443873882294
52,1,12,433.21182295680046,169.15804594755173
52,1,16,396.4595566689968,182.18397200107574
52,1,20,350.27835726737976,223.04079830646515
53,0,4,658.1185042858124,307.57734179496765
53,0,8,685.6553682684898,204.52024340629578
53,0,12,707.2218963503838,186.39585077762604
53,0,16,740.256335735321,183.41555893421173
53,0,20,781.8262115120888,205.43598532676697
53,1,4,496.50457829236984,232.11297690868378
53,1,8,475.05931943655014,176.94336473941803
53,1,12,433.1952153146267,169.08926516771317
53,1,16,395.7314397394657,183.04956257343292
53,1,20,350.00505566596985,224.0034580230713
54,0,4,658.1303748488426,309.16697680950165
54,0,8,685.1056998968124,204.49975728988647
54,0,12,707.2699916362762,186.32076978683472
54,0,16,740.50238519907,183.29821228981018
54,0,20,782.4867832660675,206.1422973871231
54,1,4,497.08428531885147,229.8803448677063
54,1,8,474.20402586460114,176.65852010250092
54,1,12,432.9982642829418,168.80667358636856
54,1,16,395.41617318987846,181.5063238143921
54,1,20,350.064854323864,222.29793667793274
55,0,4,657.7653968334198,310.10130643844604
55,0,8,685.0926032662392,204.38923239707947
55,0,12,707.0131862163544,186.39672696590424
55,0,16,740.1688948273659,183.44217836856842
55,0,20,782.7740174531937,206.9908231496811
55,1,4,496.54247492551804,230.9757262468338
55,1,8,473.37308645248413,177.61802971363068
55,1,12,432.83767729997635,168.9310297369957
55,1,16,395.4334495961666,182.05992877483368
55,1,20,349.6902070939541,223.0871319770813
56,0,4,655.6158775091171,311.68307662010193
56,0,8,684.9365583062172,204.7294646501541
56,0,12,706.7911565303802,186.84525191783905
56,0,16,740.4213532805443,183.81113708019257
56,0,20,784.1373488306999,209.11568403244019
56,1,4,497.6977092027664,230.60793578624725
56,1,8,473.50884556770325,176.2983649969101
56,1,12,433.752156496048,168.508780002594
56,1,16,395.6802235543728,180.89718520641327
56,1,20,349.5266942679882,222.3779410123825
57,0,4,653.8752517104149,312.3160809278488
57,0,8,684.7150301933289,207.45893716812134
57,0,12,707.5431817770004,188.46081793308258
57,0,16,741.5432608127594,184.73257422447205
57,0,20,786.5506955981255,210.46999990940094
57,1,4,497.3608750104904,230.1578253507614
57,1,8,472.5329515337944,175.83112716674805
57,1,12,433.1349150836468,168.71257722377777
57,1,16,395.4983475804329,180.47256767749786
57,1,20,349.16280299425125,222.31754660606384
58,0,4,651.7719885706902,312.49265372753143
58,0,8,683.3540394902229,210.5313539505005
58,0,12,708.0901193618774,189.97144997119904
58,0,16,744.0888556838036,187.74146735668182
58,0,20,786.4323243498802,213.97291719913483
58,1,4,497.4930673837662,230.20924925804138
58,1,8,469.8398941755295,175.53852200508118
58,1,12,433.82048189640045,169.14929449558258
58,1,16,396.38593688607216,180.857652425766
58,1,20,349.03373152017593,222.10991084575653
59,0,4,650.6112369894981,312.5118464231491
59,0,8,680.408356487751,213.2728010416031
59,0,12,708.4311333298683,189.0550196170807
59,0,16,745.8498787879944,188.68428766727448
59,0,20,787.8457015752792,221.53953313827515
59,1,4,497.3288857936859,228.93258035182953
59,1,8,469.79904383420944,176.0290414094925
59,1,12,435.5273072421551,170.48874646425247
59,1,16,397.4189545214176,180.2081048488617
59,1,20,348.8503786921501,221.73375487327576
60,0,4,651.7999094724655,311.2189471721649
60,0,8,672.8211161494255,211.92461848258972
60,0,12,708.8681149482727,187.76935935020447
60,0,16,747.5778537988663,194.26671266555786
60,0,20,787.2913518548012,231.14535212516785
60,1,4,498.4556418657303,230.2195131778717
60,1,8,469.57378178834915,176.95170938968658
60,1,12,435.6749926507473,169.70931440591812
60,1,16,398.9748342335224,181.17347657680511
60,1,20,349.9609450995922,222.33859598636627
61,0,4,656.5217742323875,307.795575261116
61,0,8,666.9140341877937,207.19067752361298
61,0,12,710.5997681617737,183.74448418617249
61,0,16,747.0520380139351,196.47103548049927
61,0,20,782.1427598595619,235.91907620429993
61,1,4,501.272197663784,228.93627285957336
61,1,8,470.05768835544586,178.7574291229248
61,1,12,435.3451247513294,169.77325528860092
61,1,16,399.22996774315834,181.48556649684906
61,1,20,349.97281566262245,222.1829891204834
62,0,4,657.4501302838326,306.00498020648956
62,0,8,664.9680978059769,205.530446767807
62,0,12,712.4777135252953,181.98939561843872
62,0,16,747.8642520308495,196.228289604187
62,0,20,781.7638492584229,234.63817238807678
62,1,4,505.19561380147934,226.21581256389618
62,1,8,467.74744272232056,177.58961617946625
62,1,12,432.7103613317013,169.2938134074211
62,1,16,398.1617006659508,181.6279262304306
62,1,20,350.408069640398,222.5538671016693
63,0,4,657.4344700574875,303.6418378353119
63,0,8,665.2359935641289,203.3819079399109
63,0,12,711.7560613155365,180.28752505779266
63,0,16,747.4933108687401,194.64749991893768
63,0,20,781.7816829681396,231.8969339132309
63,1,4,504.4263678789139,227.1251082420349
63,1,8,472.40616500377655,172.86368608474731
